Customer ID,Marital,Job,Home,Income,Expenses,Assets,Debt,Loan_Term,Loan_Amount,Job_type_1,Job_type_2,Credit Score
368192,married,fixed,owner,100000,60000,15000,0,24,700,0,1,97
368193,married,fixed,tenant,153000,90000,0,0,36,175,0,1,73
368194,married,fixed,tenant,141000,59000,0,0,12,200,0,1,74
368195,married,fixed,owner,170000,90000,14000,0,48,1000,0,1,69
368196,single,parttime,tenant,59000,35000,0,0,36,880,0,0,40
368197,married,parttime,tenant,67000,42000,0,0,36,150,0,0,48
368198,married,fixed,tenant,65000,45000,3500,900,48,300,0,1,63
368199,married,fixed,tenant,400000,60000,9800,0,36,900,0,1,91
368200,married,fixed,owner,175000,35000,11500,0,24,500,0,1,86
368201,married,fixed,owner,110000,60000,4000,500,60,1300,0,1,84
368202,married,fixed,tenant,128000,60000,0,0,60,900,0,1,73
368203,married,fixed,tenant,95000,35000,2500,480,60,950,0,1,74
368204,single,parttime,tenant,114000,45000,2500,500,24,500,0,0,62
368205,married,fixed,owner,130000,45000,3500,1690,60,1100,0,1,66
368206,married,freelance,tenant,74000,45000,0,0,60,950,1,0,64
368207,married,fixed,tenant,100000,60000,6000,0,36,800,0,1,59
368208,single,freelance,owner,142000,35000,6000,0,36,800,1,0,60
368209,single,freelance,tenant,164000,51000,0,0,48,1000,1,0,43
368210,married,fixed,tenant,150000,60000,0,0,60,1350,0,1,67
368211,single,fixed,owner,320000,35000,50000,2000,24,300,0,1,70
368212,married,freelance,tenant,74000,45000,0,0,12,300,1,0,61
368213,married,fixed,owner,211000,60000,55,0,36,1050,0,1,68
368214,married,freelance,owner,105000,35000,4000,0,48,1350,1,0,70
368215,married,fixed,owner,111000,35000,3500,0,48,1000,0,1,80
368216,single,fixed,tenant,70000,42000,0,0,60,921,0,1,41
368217,married,fixed,tenant,125000,45000,3500,1125,48,700,0,1,57
368218,married,freelance,owner,40000,60000,6000,0,60,1500,1,0,47
368219,single,parttime,tenant,45000,35000,0,0,36,600,0,0,31
368220,single,fixed,owner,180000,35000,8000,0,60,1000,0,1,44
368221,single,parttime,tenant,85000,44000,0,0,18,320,0,0,35
368222,married,fixed,owner,187000,35000,6000,2000,60,500,0,1,83
368223,married,parttime,tenant,100000,45000,17000,0,60,1050,0,0,50
368224,married,freelance,tenant,22000,35000,3000,0,36,500,1,0,59
368225,married,freelance,tenant,124000,35000,16000,0,60,1000,1,0,49
368226,married,freelance,owner,192000,75000,15000,0,36,1500,1,0,65
368227,married,freelance,tenant,249000,35000,0,0,60,2000,1,0,39
368228,married,parttime,tenant,174000,60000,6000,720,60,1650,0,0,48
368229,single,freelance,tenant,82000,45000,0,0,36,375,1,0,27
368230,married,fixed,tenant,100000,70000,2000,0,60,1150,0,1,68
368231,single,freelance,owner,178000,35000,9000,3000,60,1500,1,0,26
368232,married,fixed,tenant,108000,46000,0,0,36,315,0,1,62
368233,married,fixed,tenant,100000,45000,0,0,48,450,0,1,51
368234,married,freelance,owner,94000,60000,5500,700,60,1300,1,0,73
368235,married,freelance,owner,49000,45000,0,0,36,1000,1,0,65
368236,married,fixed,owner,150000,45000,23000,5000,60,1050,0,1,51
368237,married,parttime,owner,165000,35000,8000,2000,60,1450,0,0,48
368238,married,fixed,owner,108000,35000,18500,1300,60,1550,0,1,72
368239,married,freelance,owner,67000,75000,25000,0,60,1800,1,0,81
368240,married,fixed,tenant,120000,60000,3000,1380,60,1000,0,1,61
368241,married,freelance,owner,88000,45000,15000,0,48,650,1,0,72
368242,married,fixed,owner,75000,45000,6000,0,48,1300,0,1,61
368243,single,fixed,tenant,200000,65000,0,0,36,900,0,1,62
368244,married,fixed,owner,232000,45000,5000,0,60,1130,0,1,85
368245,single,fixed,tenant,129000,35000,3500,933,48,1000,0,1,80
368246,married,freelance,owner,134000,45000,5000,0,18,300,1,0,82
368247,married,fixed,owner,100000,45000,3000,0,48,800,0,1,91
368248,single,freelance,owner,85000,45000,5000,0,60,1000,1,0,67
368249,married,fixed,tenant,92000,54000,0,0,60,1000,0,1,67
368250,married,freelance,tenant,105000,60000,0,0,60,1100,1,0,48
368251,married,freelance,tenant,177000,90000,0,0,36,600,1,0,64
368252,married,fixed,tenant,110000,56000,0,0,48,800,0,1,75
368253,married,fixed,tenant,80000,53000,0,0,60,1050,0,1,66
368254,married,fixed,owner,143000,35000,4000,0,18,250,0,1,87
368255,single,freelance,owner,105000,35000,5000,0,12,550,1,0,51
368256,married,fixed,tenant,88000,45000,0,0,60,500,0,1,56
368257,married,fixed,tenant,124000,45000,1500,100,60,1100,0,1,74
368258,married,fixed,owner,184000,45000,6000,1000,60,1125,0,1,89
368259,married,fixed,owner,100000,35000,3500,0,60,950,0,1,91
368260,married,freelance,owner,50000,75000,6000,1500,6,500,1,0,73
368261,single,fixed,tenant,80000,35000,0,0,60,800,0,1,63
368262,married,freelance,owner,292000,75000,8000,0,36,1800,1,0,85
368263,married,fixed,tenant,100000,55000,0,0,48,549,0,1,59
368264,married,fixed,tenant,130000,45000,4000,0,36,1200,0,1,69
368265,married,parttime,tenant,150000,45000,0,0,60,1450,0,0,34
368266,married,freelance,owner,183000,35000,45000,1700,48,3000,1,0,76
368267,single,parttime,tenant,136000,35000,4000,0,60,1250,0,0,50
368268,single,fixed,owner,91000,35000,4000,0,12,1000,0,1,66
368269,married,freelance,tenant,107000,35000,8000,0,30,1300,1,0,72
368270,single,parttime,tenant,125000,35000,0,0,48,870,0,0,38
368271,married,freelance,owner,45000,35000,5500,0,48,1250,1,0,71
368272,married,freelance,tenant,30000,35000,0,0,60,900,1,0,60
368273,married,freelance,owner,64000,45000,4000,0,36,400,1,0,64
368274,married,fixed,owner,116000,45000,4000,1857,48,1100,0,1,69
368275,married,fixed,tenant,140000,60000,4000,1300,60,1200,0,1,70
368276,single,parttime,tenant,61000,35000,0,0,60,500,0,0,48
368277,married,parttime,tenant,86000,84000,0,0,60,1650,0,0,28
368278,married,fixed,owner,89000,75000,2000,0,60,1000,0,1,81
368279,married,parttime,owner,165000,45000,4000,112,48,1300,0,0,56
368280,married,freelance,owner,67000,60000,9000,0,60,1300,1,0,75
368281,married,fixed,owner,95000,45000,3000,0,48,1060,0,1,81
368282,single,freelance,owner,121000,35000,10000,0,36,900,1,0,66
368283,married,fixed,tenant,128000,58000,0,0,30,600,0,1,56
368284,married,fixed,owner,90000,60000,6000,480,60,1100,0,1,68
368285,married,fixed,owner,103000,45000,10000,0,60,1000,0,1,74
368286,married,freelance,tenant,148000,60000,0,0,60,1100,1,0,46
368287,single,fixed,owner,130000,35000,5000,0,60,830,0,1,67
368288,single,fixed,owner,229000,35000,7000,0,60,2550,0,1,66
368289,married,fixed,owner,143000,35000,5000,1100,36,700,0,1,78
368290,single,freelance,tenant,65000,35000,3500,0,36,1300,1,0,37
368291,single,fixed,tenant,163000,35000,5000,0,60,1000,0,1,80
368292,married,fixed,tenant,162000,45000,0,0,18,600,0,1,54
368293,married,parttime,owner,154000,35000,2500,500,60,1000,0,0,61
368294,married,fixed,owner,55000,60000,9500,0,60,600,0,1,69
368295,single,fixed,tenant,53000,35000,0,0,60,1200,0,1,52
368296,married,freelance,owner,76000,60000,25000,0,36,180,1,0,69
368297,married,fixed,tenant,192000,45000,0,0,24,1000,0,1,61
368298,married,freelance,owner,200000,60000,11000,0,24,800,1,0,85
368299,married,fixed,owner,115000,75000,11000,3600,36,1250,0,1,70
368300,married,fixed,owner,90000,45000,6000,0,60,1500,0,1,73
368301,married,parttime,owner,175000,45000,2500,0,60,1186,0,0,47
368302,married,freelance,owner,60000,35000,2500,0,60,2300,1,0,39
368303,married,fixed,owner,114000,45000,3500,0,48,650,0,1,91
368304,married,fixed,owner,110000,35000,5500,30,48,1200,0,1,79
368305,married,fixed,owner,130000,45000,4000,0,60,1100,0,1,83
368306,single,parttime,tenant,92000,35000,0,0,48,1200,0,0,35
368307,single,freelance,owner,176000,35000,15000,0,36,1500,1,0,50
368308,single,fixed,tenant,68000,35000,0,0,36,600,0,1,72
368309,married,fixed,tenant,130000,35000,0,0,60,800,0,1,50
368310,married,freelance,owner,103000,45000,20000,0,12,300,1,0,94
368311,married,freelance,tenant,200000,75000,35000,0,60,800,1,0,76
368312,single,fixed,tenant,170000,45000,0,0,60,750,0,1,53
368313,single,fixed,tenant,270000,35000,0,0,60,1800,0,1,45
368314,married,fixed,owner,82000,45000,3500,0,60,750,0,1,73
368315,married,freelance,tenant,79000,68000,1000,0,24,1000,1,0,41
368316,married,fixed,tenant,139000,59000,0,0,60,1350,0,1,72
368317,married,fixed,owner,205000,60000,8000,0,60,1100,0,1,98
368318,married,fixed,owner,100000,35000,8500,1300,48,500,0,1,73
368319,single,parttime,owner,188000,45000,2000,1500,24,300,0,0,67
368320,married,freelance,owner,135000,35000,8000,0,48,800,1,0,90
368321,single,fixed,tenant,200000,55000,0,0,48,1450,0,1,76
368322,married,fixed,tenant,92000,54000,23,0,60,1080,0,1,64
368323,married,fixed,owner,120000,45000,5000,0,24,800,0,1,86
368324,married,fixed,owner,172000,45000,3500,0,60,1850,0,1,73
368325,single,freelance,tenant,44000,35000,0,0,60,1200,1,0,51
368326,married,fixed,tenant,169000,77000,0,0,60,1500,0,1,55
368327,single,parttime,tenant,115000,35000,1000,0,6,250,0,0,44
368328,married,parttime,owner,180000,45000,6000,0,24,700,0,0,70
368329,married,freelance,owner,63000,35000,14500,0,48,2000,1,0,53
368330,single,fixed,tenant,86000,44000,0,0,60,1300,0,1,37
368331,married,fixed,tenant,130000,88000,3000,0,48,1300,0,1,73
368332,married,fixed,tenant,200000,80000,0,0,60,1250,0,1,69
368333,married,fixed,owner,167000,60000,5000,0,36,1350,0,1,87
368334,married,fixed,owner,100000,35000,6500,3900,36,500,0,1,89
368335,single,parttime,tenant,73000,35000,4500,4300,60,1000,0,0,51
368336,single,freelance,tenant,22000,37000,20000,0,60,1300,1,0,60
368337,married,fixed,owner,83000,60000,3500,0,36,310,0,1,91
368338,married,fixed,tenant,122000,47000,0,0,36,950,0,1,55
368339,single,fixed,tenant,116000,45000,4000,0,36,600,0,1,69
368340,single,freelance,owner,100000,35000,25000,0,60,2250,1,0,66
368341,single,fixed,tenant,117000,35000,0,0,60,1500,0,1,50
368342,married,fixed,owner,135000,60000,4500,1000,60,1658,0,1,78
368343,single,fixed,tenant,72000,35000,0,0,48,850,0,1,50
368344,married,fixed,owner,266000,60000,14800,0,60,2500,0,1,64
368345,married,fixed,owner,293000,60000,8000,0,60,1500,0,1,93
368346,married,fixed,owner,98000,75000,7000,0,24,300,0,1,58
368347,single,fixed,tenant,57000,35000,0,0,60,1200,0,1,64
368348,married,fixed,owner,116000,45000,3000,0,60,800,0,1,82
368349,married,fixed,tenant,200000,65000,0,0,60,1400,0,1,74
368350,married,fixed,owner,104000,35000,3000,0,60,1050,0,1,70
368351,married,fixed,tenant,225000,75000,0,0,60,1300,0,1,55
368352,married,fixed,owner,141000,35000,5500,0,18,650,0,1,76
368353,married,parttime,tenant,145000,75000,0,0,36,1100,0,0,43
368354,married,parttime,tenant,45000,60000,0,0,48,1200,0,0,29
368355,married,fixed,tenant,146000,75000,0,0,60,1350,0,1,68
368356,married,fixed,tenant,225000,45000,8000,2300,60,800,0,1,67
368357,married,freelance,owner,142000,35000,12000,0,48,500,1,0,65
368358,married,fixed,owner,161000,45000,6000,2000,60,1000,0,1,69
368359,single,fixed,tenant,105000,35000,0,0,12,360,0,1,79
368360,married,fixed,owner,121000,35000,3000,0,60,1200,0,1,74
368361,single,fixed,tenant,436000,79000,0,0,60,1500,0,1,49
368362,married,parttime,owner,76000,60000,4500,0,24,400,0,0,78
368363,single,parttime,tenant,37000,35000,2500,0,12,120,0,0,66
368364,married,freelance,owner,148000,45000,6000,0,60,1000,1,0,83
368365,single,freelance,tenant,214000,35000,7000,2400,60,2000,1,0,46
368366,married,freelance,owner,174000,90000,11900,0,48,900,1,0,88
368367,married,fixed,owner,400000,60000,5000,0,60,1200,0,1,82
368368,married,freelance,tenant,120000,75000,10500,1500,60,1200,1,0,56
368369,married,fixed,tenant,210000,81000,0,0,48,1260,0,1,61
368370,married,parttime,tenant,155000,76000,0,0,36,440,0,0,27
368371,single,fixed,tenant,185000,35000,0,0,48,1000,0,1,63
368372,single,fixed,tenant,244000,59000,3100,0,36,700,0,1,76
368373,married,fixed,tenant,130000,103000,0,0,60,950,0,1,51
368374,married,fixed,owner,167000,45000,3000,1750,60,250,0,1,89
368375,married,fixed,tenant,145000,60000,0,0,36,900,0,1,56
368376,single,freelance,tenant,149000,35000,3000,0,60,1400,1,0,52
368377,single,parttime,owner,78000,35000,0,0,60,1030,0,0,32
368378,married,fixed,tenant,266000,62000,5000,0,60,1000,0,1,67
368379,married,fixed,tenant,175000,45000,0,0,24,1000,0,1,60
368380,married,fixed,owner,169000,60000,37000,180,36,1000,0,1,79
368381,married,fixed,owner,170000,75000,6000,0,36,750,0,1,93
368382,married,fixed,owner,140000,35000,6000,0,36,1100,0,1,74
368383,married,fixed,owner,271000,90000,11000,5500,60,800,0,1,71
368384,single,fixed,tenant,91000,35000,0,0,48,900,0,1,61
368385,married,fixed,tenant,75000,43000,0,0,60,800,0,1,55
368386,single,parttime,tenant,162000,35000,0,0,30,400,0,0,41
368387,single,fixed,tenant,135000,35000,6000,0,48,1500,0,1,60
368388,married,freelance,tenant,147000,35000,0,0,12,300,1,0,62
368389,single,freelance,owner,177000,35000,6500,2300,36,1750,1,0,53
368390,single,fixed,tenant,102000,35000,0,0,24,400,0,1,81
368391,single,fixed,tenant,200000,35000,0,0,60,900,0,1,75
368392,married,fixed,tenant,130000,45000,0,0,60,1500,0,1,56
368393,married,parttime,tenant,150000,45000,5000,0,60,1300,0,0,53
368394,married,fixed,owner,125000,75000,9000,0,60,1250,0,1,74
368395,married,fixed,owner,108000,45000,4500,0,60,1100,0,1,94
368396,married,fixed,tenant,150000,60000,0,0,30,1300,0,1,70
368397,married,freelance,owner,142000,35000,4000,0,36,800,1,0,69
368398,married,fixed,tenant,188000,64000,0,0,60,1400,0,1,54
368399,single,parttime,tenant,140000,35000,0,0,48,700,0,0,57
368400,married,fixed,owner,122000,35000,3000,0,36,825,0,1,80
368401,married,fixed,owner,112000,45000,6000,0,48,800,0,1,75
368402,single,fixed,tenant,110000,35000,0,0,60,1360,0,1,53
368403,married,freelance,owner,106000,60000,10000,0,36,800,1,0,88
368404,married,fixed,owner,150000,45000,8000,0,48,1000,0,1,73
368405,single,parttime,tenant,105000,35000,0,0,48,1300,0,0,19
368406,married,fixed,owner,72000,75000,4000,0,48,800,0,1,62
368407,married,fixed,owner,106000,45000,4000,0,48,400,0,1,98
368408,married,freelance,owner,65000,45000,17000,0,12,650,1,0,85
368409,married,fixed,tenant,300000,60000,7000,0,60,2000,0,1,66
368410,married,fixed,tenant,92000,54000,0,0,60,1450,0,1,71
368411,married,fixed,tenant,100000,45000,9000,0,24,650,0,1,69
368412,married,fixed,owner,118000,45000,4000,2600,60,1250,0,1,73
368413,married,fixed,tenant,71000,82000,0,0,60,900,0,1,49
368414,married,freelance,owner,66000,60000,8000,0,48,1000,1,0,60
368415,single,fixed,tenant,101000,35000,0,0,60,1600,0,1,42
368416,married,fixed,owner,164000,60000,4500,0,60,800,0,1,69
368417,single,freelance,owner,57000,35000,4000,2100,60,1500,1,0,34
368418,married,freelance,owner,159000,35000,6000,0,48,1157,1,0,61
368419,married,fixed,owner,140000,35000,9000,0,60,800,0,1,75
368420,married,fixed,owner,180000,45000,1,0,48,1200,0,1,90
368421,single,fixed,tenant,80000,35000,0,0,18,200,0,1,72
368422,married,fixed,owner,81000,35000,5000,2000,48,570,0,1,61
368423,single,fixed,tenant,114000,35000,0,0,24,400,0,1,77
368424,married,fixed,owner,350000,35000,8000,0,60,1250,0,1,102
368425,single,fixed,tenant,73000,35000,1,0,60,1580,0,1,47
368426,married,freelance,owner,107000,60000,20000,600,60,1000,1,0,46
368427,married,fixed,owner,120000,45000,5000,0,60,1350,0,1,56
368428,married,fixed,tenant,110000,46000,0,0,48,600,0,1,49
368429,married,parttime,owner,130000,35000,7000,3000,60,950,0,0,53
368430,married,freelance,tenant,78000,35000,0,0,48,1300,1,0,23
368431,single,fixed,owner,96000,35000,2500,0,60,1500,0,1,67
368432,married,fixed,owner,114000,35000,3000,0,24,400,0,1,81
368433,married,fixed,tenant,175000,63000,0,0,36,650,0,1,53
368434,single,freelance,owner,72000,75000,42,0,60,1000,1,0,31
368435,single,freelance,tenant,140000,35000,0,0,18,600,1,0,54
368436,married,fixed,tenant,115000,57000,0,0,36,675,0,1,59
368437,single,parttime,tenant,66000,35000,0,0,36,450,0,0,53
368438,married,fixed,owner,124000,35000,4000,0,60,2000,0,1,65
368439,single,fixed,tenant,201000,35000,4700,3100,60,2400,0,1,40
368440,single,parttime,tenant,80000,35000,0,0,60,1300,0,0,34
368441,married,fixed,tenant,90000,35000,3000,0,60,900,0,1,79
368442,married,fixed,owner,110000,60000,3000,0,48,1000,0,1,83
368443,married,fixed,owner,122000,45000,9000,0,36,1100,0,1,88
368444,married,fixed,owner,315000,45000,10000,4000,60,2400,0,1,58
368445,single,fixed,tenant,270000,62000,0,0,36,600,0,1,82
368446,married,fixed,tenant,200000,60000,10000,0,24,1000,0,1,61
368447,married,fixed,tenant,95000,60000,0,0,24,500,0,1,72
368448,married,fixed,tenant,242000,60000,3500,2000,60,1000,0,1,60
368449,married,freelance,owner,364000,35000,5000,0,48,900,1,0,88
368450,married,freelance,owner,182000,60000,5000,0,24,1250,1,0,64
368451,single,fixed,owner,105000,35000,6000,0,12,500,0,1,71
368452,married,freelance,owner,91000,45000,8000,0,12,1300,1,0,73
368453,married,fixed,owner,225000,60000,20000,3000,48,700,0,1,73
368454,single,fixed,tenant,100000,35000,0,0,48,900,0,1,68
368455,married,parttime,tenant,85000,54000,0,0,60,1300,0,0,50
368456,married,freelance,owner,100000,35000,6000,2900,48,1000,1,0,63
368457,married,fixed,owner,250000,45000,4000,0,60,1000,0,1,98
368458,married,fixed,tenant,150000,60000,0,0,60,950,0,1,63
368459,married,freelance,owner,178000,60000,18000,0,24,1000,1,0,88
368460,married,fixed,owner,256000,45000,7000,0,60,1000,0,1,95
368461,married,fixed,tenant,85000,60000,2000,0,48,800,0,1,53
368462,single,freelance,owner,82000,35000,10000,0,60,1600,1,0,44
368463,married,fixed,owner,220000,35000,12000,5000,36,1250,0,1,81
368464,married,freelance,owner,59000,75000,4000,0,36,800,1,0,69
368465,single,fixed,tenant,61000,35000,0,0,36,800,0,1,51
368466,married,fixed,tenant,88000,69000,0,0,60,1200,0,1,47
368467,married,freelance,tenant,244000,35000,8000,0,60,2250,1,0,32
368468,married,fixed,owner,160000,35000,3100,400,36,800,0,1,74
368469,married,fixed,tenant,119000,57000,0,0,36,600,0,1,80
368470,married,parttime,tenant,63000,96000,0,0,24,600,0,0,34
368471,married,fixed,owner,257000,45000,3000,0,36,900,0,1,82
368472,single,fixed,tenant,189000,54000,0,0,18,800,0,1,77
368473,married,fixed,tenant,123000,72000,0,0,24,270,0,1,55
368474,single,fixed,tenant,130000,35000,0,0,60,1600,0,1,43
368475,single,fixed,tenant,113000,46000,0,0,60,1600,0,1,54
368476,married,fixed,owner,102000,45000,12000,0,60,2000,0,1,88
368477,married,freelance,tenant,54000,45000,10500,0,24,600,1,0,60
368478,married,freelance,tenant,190000,64000,2000,0,18,700,1,0,45
368479,married,fixed,owner,110000,45000,5000,2000,36,540,0,1,89
368480,married,fixed,owner,80000,45000,2000,0,36,550,0,1,76
368481,married,fixed,tenant,98000,55000,0,0,36,350,0,1,57
368482,married,freelance,owner,237000,75000,3000,0,24,650,1,0,79
368483,married,fixed,owner,147000,60000,3500,0,60,830,0,1,81
368484,single,fixed,owner,250000,35000,5000,0,60,1500,0,1,58
368485,single,parttime,tenant,95000,45000,4000,0,48,600,0,0,40
368486,married,fixed,owner,230000,60000,5000,0,36,1200,0,1,53
368487,married,freelance,owner,106000,35000,4000,0,18,480,1,0,72
368488,married,fixed,owner,130000,60000,5000,0,36,700,0,1,70
368489,married,fixed,owner,104000,45000,5500,25,60,800,0,1,86
368490,single,freelance,tenant,206000,35000,12000,0,18,450,1,0,79
368491,married,freelance,owner,128000,45000,11500,0,48,500,1,0,72
368492,married,fixed,owner,120000,60000,5000,0,60,1250,0,1,68
368493,single,freelance,tenant,66000,35000,0,0,36,750,1,0,43
368494,married,fixed,owner,247000,35000,5000,400,36,1500,0,1,77
368495,married,freelance,owner,63000,60000,4000,0,36,1050,1,0,73
368496,married,freelance,owner,66000,60000,10000,0,48,875,1,0,73
368497,married,freelance,owner,70000,35000,5000,0,18,800,1,0,76
368498,married,freelance,tenant,140000,59000,0,0,36,1300,1,0,41
368499,married,fixed,tenant,178000,45000,5000,0,48,1150,0,1,63
368500,married,fixed,tenant,203000,35000,4000,1500,60,1520,0,1,57
368501,married,fixed,owner,87000,75000,3000,0,6,200,0,1,97
368502,married,freelance,owner,555000,60000,40000,0,60,1500,1,0,97
368503,single,freelance,owner,115000,35000,4000,1500,36,700,1,0,74
368504,married,freelance,tenant,95000,35000,25000,0,60,1650,1,0,52
368505,single,fixed,tenant,55000,35000,0,0,36,600,0,1,57
368506,single,fixed,tenant,140000,35000,1000,0,36,1000,0,1,60
368507,married,freelance,tenant,85000,90000,3500,0,60,800,1,0,29
368508,single,fixed,tenant,198000,65000,0,0,48,950,0,1,65
368509,married,freelance,tenant,130000,35000,4650,2850,60,2000,1,0,56
368510,married,freelance,owner,80000,45000,7000,0,12,1100,1,0,77
368511,single,freelance,tenant,200000,35000,70000,12000,24,1100,1,0,59
368512,married,fixed,owner,95000,35000,2500,0,48,900,0,1,80
368513,married,freelance,owner,58000,45000,8000,0,36,500,1,0,73
368514,single,freelance,owner,224000,35000,20000,0,54,1100,1,0,52
368515,married,fixed,owner,168000,60000,3000,0,60,1400,0,1,66
368516,married,freelance,tenant,179000,53000,0,0,60,1825,1,0,46
368517,single,freelance,tenant,107000,35000,54000,0,24,2000,1,0,61
368518,married,fixed,owner,160000,35000,6500,3700,60,1500,0,1,64
368519,married,fixed,tenant,111000,56000,0,0,36,500,0,1,55
368520,married,fixed,tenant,80000,53000,0,0,60,950,0,1,55
368521,married,fixed,owner,110000,35000,4000,62,60,1100,0,1,66
368522,married,fixed,tenant,108000,60000,0,0,60,1200,0,1,52
368523,married,fixed,tenant,181000,53000,0,0,60,1150,0,1,54
368524,married,parttime,tenant,67000,60000,0,0,48,1000,0,0,55
368525,married,fixed,owner,25000,45000,3000,2000,36,1100,0,1,69
368526,single,freelance,owner,150000,60000,5500,0,60,1400,1,0,40
368527,married,fixed,tenant,170000,92000,0,0,60,1000,0,1,54
368528,married,fixed,tenant,150000,60000,0,0,48,1350,0,1,52
368529,married,fixed,tenant,294000,104000,0,0,48,1350,0,1,50
368530,married,fixed,tenant,100000,45000,37000,0,48,800,0,1,85
368531,single,freelance,tenant,100000,35000,0,0,48,900,1,0,52
368532,married,fixed,owner,192000,75000,23000,3000,48,700,0,1,66
368533,single,fixed,tenant,100000,35000,0,0,60,1500,0,1,59
368534,married,freelance,tenant,171000,52000,0,0,48,1150,1,0,69
368535,single,fixed,tenant,245000,35000,5000,0,60,1300,0,1,61
368536,married,freelance,tenant,124000,45000,4000,0,60,1500,1,0,53
368537,married,parttime,owner,110000,35000,4500,2000,12,300,0,0,50
368538,single,parttime,tenant,70000,42000,0,0,36,590,0,0,50
368539,single,parttime,tenant,72000,42000,0,0,48,700,0,0,50
368540,married,fixed,tenant,133000,73000,0,0,60,1000,0,1,74
368541,married,freelance,tenant,54000,45000,10000,0,36,600,1,0,43
368542,married,fixed,owner,250000,35000,30000,0,24,1000,0,1,104
368543,married,freelance,owner,196000,35000,7000,3950,60,1600,1,0,84
368544,married,fixed,tenant,92000,60000,0,0,60,1100,0,1,51
368545,married,freelance,owner,325000,45000,12000,1200,60,1300,1,0,67
368546,single,fixed,tenant,136000,35000,12500,0,36,3000,0,1,30
368547,married,fixed,owner,110000,45000,5000,0,48,1000,0,1,74
368548,single,freelance,tenant,157000,51000,11000,4500,48,1000,1,0,56
368549,single,fixed,tenant,162000,35000,0,0,60,1800,0,1,45
368550,single,parttime,tenant,70000,35000,0,0,60,1300,0,0,52
368551,married,freelance,tenant,175000,45000,0,0,48,1000,1,0,55
368552,single,freelance,tenant,86000,35000,0,0,24,700,1,0,47
368553,single,parttime,tenant,69000,35000,0,0,24,107,0,0,62
368554,married,fixed,owner,148000,60000,8000,0,60,920,0,1,63
368555,married,fixed,tenant,129000,35000,0,0,48,1580,0,1,44
368556,single,fixed,tenant,150000,60000,0,0,60,1650,0,1,29
368557,married,fixed,owner,102000,60000,3500,0,24,850,0,1,91
368558,married,fixed,owner,140000,45000,5500,0,48,550,0,1,71
368559,single,parttime,owner,120000,35000,3000,0,60,1400,0,0,48
368560,married,fixed,tenant,66000,60000,7000,0,60,950,0,1,75
368561,married,fixed,tenant,115000,47000,0,0,24,500,0,1,65
368562,married,fixed,owner,84000,35000,3000,0,60,1400,0,1,82
368563,married,fixed,owner,128000,45000,3000,0,60,1300,0,1,66
368564,married,fixed,tenant,155000,60000,12000,5000,60,1200,0,1,47
368565,single,fixed,tenant,140000,35000,0,0,24,450,0,1,55
368566,married,fixed,tenant,230000,58000,0,0,48,1150,0,1,64
368567,married,fixed,tenant,105000,105000,0,0,60,750,0,1,47
368568,married,fixed,tenant,140000,60000,4000,0,60,1050,0,1,54
368569,single,fixed,owner,207000,35000,11000,4000,60,800,0,1,45
368570,single,fixed,tenant,75000,43000,0,0,36,400,0,1,57
368571,married,freelance,owner,250000,45000,10000,0,60,2500,1,0,63
368572,single,fixed,tenant,200000,35000,0,0,36,1600,0,1,48
368573,married,freelance,owner,52000,60000,3500,0,12,500,1,0,70
368574,married,fixed,owner,135000,45000,5000,3700,60,1600,0,1,59
368575,married,fixed,owner,143000,60000,5000,0,36,1400,0,1,64
368576,married,fixed,tenant,90000,35000,0,0,48,1000,0,1,48
368577,married,freelance,tenant,102000,35000,8000,0,60,1200,1,0,41
368578,single,fixed,owner,250000,35000,25000,4000,60,1450,0,1,65
368579,married,fixed,owner,162000,60000,5000,0,60,1700,0,1,81
368580,married,fixed,owner,140000,60000,6000,1000,60,1100,0,1,76
368581,married,fixed,owner,235000,35000,12000,1700,36,1500,0,1,91
368582,single,fixed,tenant,60000,35000,0,0,36,450,0,1,75
368583,married,fixed,owner,124000,60000,4000,0,24,800,0,1,97
368584,married,parttime,tenant,70000,42000,0,0,60,1700,0,0,16
368585,married,fixed,owner,140000,35000,4000,0,48,1500,0,1,73
368586,married,fixed,owner,100000,35000,3000,0,60,1300,0,1,51
368587,married,fixed,tenant,184000,63000,0,0,36,635,0,1,69
368588,married,fixed,owner,90000,35000,5000,0,48,1390,0,1,61
368589,married,parttime,tenant,116000,72000,6000,0,48,1400,0,0,24
368590,married,freelance,owner,57000,35000,5000,0,60,1300,1,0,84
368591,married,parttime,owner,210000,75000,7000,4800,60,1250,0,0,44
368592,single,fixed,owner,53000,35000,2000,1600,48,1100,0,1,51
368593,single,parttime,tenant,111000,35000,3000,1200,60,850,0,0,34
368594,married,freelance,owner,200000,60000,19,0,24,500,1,0,83
368595,married,fixed,owner,160000,60000,4000,1800,60,1050,0,1,64
368596,married,freelance,owner,98000,45000,5000,700,60,1000,1,0,46
368597,married,fixed,owner,159000,60000,4000,0,60,1500,0,1,73
368598,single,freelance,tenant,14000,35000,0,0,60,900,1,0,36
368599,married,freelance,owner,67000,75000,8000,0,6,430,1,0,76
368600,married,fixed,tenant,109000,60000,0,0,60,1250,0,1,50
368601,married,freelance,tenant,59000,35000,0,0,36,1000,1,0,46
368602,single,fixed,tenant,74000,35000,0,0,36,350,0,1,71
